Id,Name,ProducerId,Appellation,Country,Region,WineType,PRODUCER_SALESFORCE_ID
4513,"Ruby Vintage Port ""Quinta de Terra Feita""",309,,Portugal,Douro,Port,a0F1X0000005apOUAQ
8413,"Barbaresco ""Valeirano""",3235,,Italy,Piemonte,Red wine,a0F1X0000005adnUAA
8224,"Vintage Rosé ""Cuvée Elizabeth Salmon""",491,,France,Champagne,Sparkling wine,a0F1X0000005aB4UAI
8414,"Vosne-Romanée ""Maizières""",2042,,France,Burgundy,Red wine,a0F1X0000005aOmUAI
4543,"Pinot Gris ""Classic""",261,,France,Alsace,White wine,a0F1X0000005aajUAA
8221,"Vintage Rosé ""La Grand Dame""",315,,France,Champagne,Sparkling wine,a0F1X0000005aqvUAA
9986,Branas,3807,,France,Bordeaux,Red wine,a0F1X0000005aFlUAI
9114,Tawny 20 Years Old Port,421,,Portugal,Douro,Port,a0F1X0000005aX9UAI
9424,Côte de Nuits Villages,1338,,France,Burgundy,Red wine,a0F1X0000005aVBUAY
9579,Chateauneuf-du-Pape Blanc,1082,,France,Rhone,White wine,a0F1X0000005aGcUAI
4452,Ancestrale,2055,,France,Languedoc-Roussillon,Red wine,a0F1X0000005aPPUAY
4453,La Bouliere,2055,,France,Languedoc-Roussillon,Red wine,a0F1X0000005aPPUAY
4542,"Gutedel Trocken ""Bad Bellinger""",2054,,Germany,Baden,White wine,a0F1X0000005asQUAQ
4541,"Weiser Burgunder Trocken ""Schlienger""",2054,,Germany,Baden,White wine,a0F1X0000005asQUAQ
6378,Quella,2646,,United States,California,Red wine,a0F1X0000005aBqUAI
6379,Pluribus,2646,,United States,California,Red wine,a0F1X0000005aBqUAI
9987,Pommard,443,,France,Burgundy,Red wine,a0F1X0000005aTaUAI
8227,"Fleurie ""Cuvée Speciale""",1962,,France,Beaujolais,Red wine,a0F1X0000005aGwUAI
7857,"Gigondas ""Cuvée Saint Maurice""",3126,,France,Rhone,Red wine,a0F1X0000005aKWUAY
378,Haut-Sarpe,138,,France,Bordeaux,Red wine,a0F1X0000005aIXUAY
6380,Melbury,2646,,United States,California,Red wine,a0F1X0000005aBqUAI
8736,"Vintage ""Chef de Cave Legacy Edition""",1187,,France,Champagne,Sparkling wine,a0F1X0000005aVhUAI
4552,"Brut ""Premium Cuvée""",2057,,France,Champagne,Sparkling wine,a0F1X0000005aaGUAQ
9115,"Vintage ""Cuvée Dom Perignon""",1187,,France,Champagne,Sparkling wine,a0F1X0000005aVhUAI
10308,Morgon,3248,,France,Beaujolais,Red wine,a0F1X0000005acSUAQ
7844,"Nuits-Saint-Georges 1er Cru ""Les Vaucrains""",1154,,France,Burgundy,Red wine,a0F1X0000005aiSUAQ
7858,"Cotes du Rhone ""Family Reserve - Sèguret""",3127,,France,Rhone,Red wine,a0F1X0000005aR3UAI
6381,Vecina,2646,,United States,California,Red wine,a0F1X0000005aBqUAI
8745,Hvide Bobler,3385,,Denmark,Denmark,Sparkling wine,a0F1X0000005ap7UAA
7811,"Chateauneuf-du-Pape Rouge ""Cuvée Da Capo""",53,,France,Rhone,Red wine,a0F1X0000005aRxUAI
4544,Aged 40 Years,2036,,France,Languedoc-Roussillon,Sweet wine,a0F1X0000005afzUAA
8410,Brut Blanc de Blancs Grand Cru,2087,,France,Champagne,Sparkling wine,a0F1X0000005ab7UAA
381,Mount Edelstone,206,,Australia,South Australia,Red wine,a0F1X0000005aaVUAQ
4558,"Pinot Noir ""North""",1626,,United States,California,Red wine,a0F1X0000005a8eUAA
8228,"Chateauneuf-du-Pape ""Vieux Terron""",3233,,France,Rhone,Red wine,a0F1X0000005a8ZUAQ
4551,Brut Blanc de Blancs,2056,,France,Champagne,Sparkling wine,a0F1X0000005aF1UAI
4550,Brut Réserve ,2056,,France,Champagne,Sparkling wine,a0F1X0000005aF1UAI
4554,"Beaune 1er Cru ""Les Cent-Vignes""",1020,,France,Burgundy,Red wine,a0F1X0000005aH6UAI
4553,"Meursault 1er Cru ""Les Charmes Dessus""",1020,,France,Burgundy,White wine,a0F1X0000005aH6UAI
4556,"Savigny-Les-Beaune ""Le Village""",2059,,France,Burgundy,Red wine,a0F1X0000005a9xUAA
4548,"Vin Doux Naturel ""Rivesaltes Ambré""",2055,,France,Languedoc-Roussillon,Sweet wine,a0F1X0000005aPPUAY
4549,"Proposition Tardive ""No. 15""",2055,,France,Languedoc-Roussillon,Sweet wine,a0F1X0000005aPPUAY
4545,"Maury ""Millesime '85""",2036,,France,Languedoc-Roussillon,Sweet wine,a0F1X0000005afzUAA
4557,"Gigondas ""Le Claux""",1490,,France,Rhone,Red wine,a0F1X0000005aHHUAY
9581,"Chambolle-Musigny 1er Cru ""Les Amoureuses""",3222,,France,Burgundy,Red wine,a0F1X0000005aUcUAI
4594,"Vino Bianco ""Pratto""",2076,,Italy,Lombardy,White wine,a0F1X0000005aCZUAY
4580,Chateau du Cros,2071,,France,Bordeaux,Sweet wine,a0F1X0000005aHWUAY
7847,"Gigondas ""Aux Lieux - Dits""",969,,France,Rhone,Red wine,a0F1X0000005aUwUAI
7848,"Chateauneuf-du-Pape ""Les Saintes Vierges""",969,,France,Rhone,Red wine,a0F1X0000005aUwUAI
8229,"Barolo ""Giachini""",2367,,Italy,Piemonte,Red wine,a0F1X0000005aoYUAQ
8747,"Chateauneuf-du-Pape ""Cuvée Prestige""",3387,,France,Rhone,Red wine,a0F1X0000005abjUAA
8416,"Vintage 1er Cru ""Volupté""",3276,,France,Champagne,Sparkling wine,a0F1X0000005amNUAQ
7846,"Cairanne ""Elégance""",3123,,France,Rhone,Red wine,a0F1X0000005aWmUAI
1389,Cordet,757,Margaux,France,Bordeaux,Red wine,a0F1X0000005aGNUAY
1390,Lestage,758,Listrac,France,Bordeaux,Red wine,a0F1X0000005aK3UAI
7849,"Cairanne ""Les Douyes""",3124,,France,Rhone,Red wine,a0F1X0000005aQyUAI
6383,"Red Blend ""IX Estate""",2647,,United States,California,Red wine,a0F1X0000005aN4UAI
9774,"Red Blend ""Cariad""",2647,,United States,California,Red wine,a0F1X0000005aN4UAI
8750,"Chateauneuf-du-Pape ""Boisrenard""",806,,France,Rhone,Red wine,a0F1X0000005aQBUAY
4582,"Riesling Spätlese ""Erdener Herzlei""",2073,,Germany,Mosel,White wine,a0F1X0000005aVzUAI
6324,Cos Labouy,2633,,France,Bordeaux,Red wine,a0F1X0000005aGPUAY
4591,"Riesling ""Rangen de Thann Clos Saint Urbain""",235,,France,Alsace,White wine,a0F1X0000005aVTUAY
4575,"Chablis ""Vieilles Vignes""",2066,,France,Burgundy,White wine,a0F1X0000005a8iUAA
4593,"Riesling ""Charta""",2075,,Germany,Rheingau,White wine,a0F1X0000005a8xUAA
4592,"Riesling ""Hasensprung""",2075,,Germany,Rheingau,White wine,a0F1X0000005a8xUAA
9116,Bourgogne,2385,,France,Burgundy,Red wine,a0F1X0000005aCjUAI
7850,"Chassagne-Montrachet ""Morgeot""",1239,,France,Burgundy,White wine,a0F1X0000005aSrUAI
7118,Pape Clément Blanc,1393,,France,Bordeaux,White wine,a0F1X0000005aKrUAI
4638,"Chassagne-Montrachet 1er Cru ""Les Ruchottes""",1239,,France,Burgundy,White wine,a0F1X0000005aSrUAI
8752,"Vintage Blanc de Blancs ""La Chapelle du Clos""",3389,,France,Champagne,Sparkling wine,a0F1X0000005aOUUAY
4633,"Vintage ""David Lynch""",1187,,France,Champagne,Sparkling wine,a0F1X0000005aVhUAI
4616,Pinela,2085,,Slovenia,Primorski,White wine,a0F1X0000005apDUAQ
3951,Montrose,112,,France,Bordeaux,Red wine,a0F1X0000005aKYUAY
4645,"Chassagne-Montrachet 1er Cru ""La Grande Montagne""",2089,,France,Burgundy,White wine,a0F1X0000005aUFUAY
8753,Vintage,2176,,France,Champagne,Sparkling wine,a0F1X0000005aCIUAY
9989,"Volnay 1er Cru ""Taillepieds""",3809,,France,Burgundy,Red wine,a0F1X0000005aUeUAI
4637,"Vintage ""La Grande Dame by Riva""",315,,France,Champagne,Sparkling wine,a0F1X0000005aqvUAA
4646,"Chassagne-Montrachet 1er Cru ""Les Caillerets""",2089,,France,Burgundy,White wine,a0F1X0000005aUFUAY
4647,"Chassagne-Montrachet 1er Cru ""La Boudriotte""",2090,,France,Burgundy,White wine,a0F1X0000005aS6UAI
7764,Profasio,3101,,Italy,Veneto,Red wine,a0F1X0000005aghUAA
4617,"Ruby Vintage Port ""Corte""",253,,Portugal,Douro,Port,a0F1X0000005aONUAY
4608,"Riesling Kabinett ""SL""",469,,Germany,Mosel,White wine,a0F1X0000005ao5UAA
4639,"Saint-Aubin ""En Remilly""",1239,,France,Burgundy,White wine,a0F1X0000005aSrUAI
9775,"Syrah ""IX Estate""",2647,,United States,California,Red wine,a0F1X0000005aN4UAI
4642,"Chassagne-Montrachet ""Les Caillerets""",1139,,France,Burgundy,White wine,a0F1X0000005aTlUAI
4643,"Chassagne-Montrachet 1er Cru ""Clos Saint Jean""",2089,,France,Burgundy,White wine,a0F1X0000005aUFUAY
8421,"Pinot Rosé ""Cuvée Brut""",3278,,Italy,Veneto,Sparkling wine,a0F1X0000005adYUAQ
8423,Asti,1668,,Italy,Piemonte,Sparkling wine,a0F1X0000005aXZUAY
8422,Brut Pinot Noir,3279,,Spain,Catalonia,Sparkling wine,a0F1X0000005aEMUAY
8420,"Spurmante Brut ""Cuvée""",3277,,Italy,Veneto,Sparkling wine,a0F1X0000005aXfUAI
4609,Riesling Spätlese,2082,,Germany,Rheingau,White wine,a0F1X0000005af8UAA
9427,"Mâcon-Lugny ""Les Charmes""",3607,,France,Burgundy,White wine,a0F1X0000005aPaUAI
4641,"Meursault 1er Cru ""Perrières""",265,,France,Burgundy,White wine,a0F1X0000005afGUAQ
10311,"Vintage ""Cuvée Hemera""",1264,,France,Champagne,Sparkling wine,a0F1X0000005aaTUAQ
9583,"Etna Bianco ""Il Musmeci""",3640,,Italy,Sicily,White wine,a0F1X0000005apZUAQ
9118,Riserva Tinto,3492,,Portugal,Colares,Red wine,a0F1X0000005araUAA
6334,Thalarn,2637,,Spain,Catalonia,Red wine,a0F1X0000005aDyUAI
7855,"Shiraz ""Carnival Of Love""",75,,Australia,South Australia,Red wine,a0F1X0000005ahZUAQ
8234,"Chambertin Grand Cru ""Clos de Bèze""",464,,France,Burgundy,Red wine,a0F1X0000005aULUAY
8236,"Barbaresco ""Asili""",2220,,Italy,Piemonte,Red wine,a0F1X0000005aWtUAI
7856,"Cabernet Sauvignon ""Gigglepot""",75,,Australia,South Australia,Red wine,a0F1X0000005ahZUAQ
4653,"Chassagne-Montrachet ""Clos de la Truffière""",2091,,France,Burgundy,White wine,a0F1X0000005aVOUAY
9991,Tawny Colheita Port,855,,Portugal,Douro,Port,a0F1X0000005ah2UAA
7854,"Shiraz Cabernet ""Enchanted Path""",75,,Australia,South Australia,Red wine,a0F1X0000005ahZUAQ
9120,"Proprietor's Blend ""Mountain Cuvée""",3493,,United States,California,Red wine,a0F1X0000005aF4UAI
9121,Haut-Bernon,3494,,France,Bordeaux,Red wine,a0F1X0000005aIMUAY
8757,"Chateauneuf-du-Pape ""Cuvée du Vatican""",3391,,France,Rhone,Red wine,a0F1X0000005aOkUAI
9122,Mangot,3495,,France,Bordeaux,Red wine,a0F1X0000005aKIUAY
6336,La Mula,2639,,Spain,Castilla y León,Red wine,a0F1X0000005albUAA
8230,"Nuits-Saint-Georges 1er Cru ""Aux Chaignots""",1199,,France,Burgundy,Red wine,a0F1X0000005aQCUAY
9123,Zinfandel,3496,,United States,California,Red wine,a0F1X0000005aqQUAQ
9119,"Montessu ""Isola dei Nuraghi""",961,,Italy,Sardinia,Red wine,a0F1X0000005alSUAQ
6328,Nuits-Saint-Georges,2226,,France,Burgundy,Red wine,a0F1X0000005aa6UAA
4649,"Chassagne-Montrachet 1er Cru ""Clos des Murées""",2090,,France,Burgundy,White wine,a0F1X0000005aS6UAI
9125,Brane-Cantenac,947,,France,Bordeaux,Red wine,a0F1X0000005aFmUAI
4654,Meursault Charmes 1er Cru,2092,,France,Burgundy,White wine,a0F1X0000005a9aUAA
4655,Meursault Genevrières 1er Cru,2092,,France,Burgundy,White wine,a0F1X0000005a9aUAA
8235,"Barbaresco Riserva ""Asili""",2220,,Italy,Piemonte,Red wine,a0F1X0000005aWtUAI
9124,Cabernet Sauvignon Reserva,3497,,Argentina,Mendoza,Red wine,a0F1X0000005aDgUAI
6388,"Grenache ""Atlantis - Fe2O3-2c""",2170,,United States,California,Red wine,a0F1X0000005aocUAA
7852,"Chateauneuf-du-Pape ""Le Grand Pin""",3125,,France,Rhone,Red wine,a0F1X0000005aF3UAI
6333,"Rioja Gran Reserva ""Prado Enea""",56,,Spain,Rioja,Red wine,a0F1X0000005aBbUAI
4651,"Saint-Aubin Blanc 1er Cru ""Les Murgers des Dents de Chien""",457,,France,Burgundy,White wine,a0F1X0000005aSeUAI
7853,"Syrah ""La Serenne""",1815,,United States,Washington,Red wine,a0F1X0000005aB1UAI
8231,"Gevrey Chambertin 1er Cru ""Bel Air""",1197,,France,Burgundy,Red wine,a0F1X0000005aVCUAY
6329,Cabernet Sauvignon,2634,,United States,California,Red wine,a0F1X0000005aaKUAQ
6332,"Pinot Noir Reserve ""Curis Valley""",2636,,Chile,Curico Valley,Red wine,a0F1X0000005arMUAQ
9992,Tawny 30 Years Old Port,418,,Portugal,Douro,Port,a0F1X0000005aXHUAY
8237,"Galatrona ""Val d'Arno di Sopra""",1851,,Italy,Tuscany,Red wine,a0F1X0000005ajyUAA
8238,"Barolo ""Liste""",120,,Italy,Piemonte,Red wine,a0F1X0000005aO4UAI
10312,"Pommard 1er Cru ""Les Pézerolles""",1221,,France,Burgundy,Red wine,a0F1X0000005aaIUAQ
6338,"Cabernet Sauvignon ""Gravelly Meadow""",2640,,United States,California,Red wine,a0F1X0000005aOeUAI
9429,"Meursault ""Les Corbins""",1713,,France,Burgundy,White wine,a0F1X0000005aPRUAY
8450,Vintage Blanc de Noirs Extra Brut Grand Cru,3292,,France,Champagne,Sparkling wine,a0F1X0000005aWdUAI
8451,"Bablut ""Selection""",3293,,France,Loire,White wine,a0F1X0000005aQAUAY
6339,"Cabernet Sauvignon ""Red Rock Terrace""",2640,,United States,California,Red wine,a0F1X0000005aOeUAI
9127,"Savigny-Lès-Beaune 1er Cru ""Les Talmettes""",1721,,France,Burgundy,Red wine,a0F1X0000005aRgUAI
9776,"Grenache ""Raven No. 6+7""",2170,,United States,California,Red wine,a0F1X0000005aocUAA
8760,"Minervois ""EnVie""",3393,,France,Languedoc-Roussillon,Red wine,a0F1X0000005ae9UAA
8431,"Brunello di Montalcino ""Gorelli""",3365,,Italy,Tuscany,Red wine,a0F1X0000005aeUUAQ
8759,"Minervois ""Abrensis""",3393,,France,Languedoc-Roussillon,Red wine,a0F1X0000005ae9UAA
9126,"Pinot Noir ""Monthelie""",1002,,France,Burgundy,Red wine,a0F1X0000005aHFUAY
4694,Monbazillac,2118,,France,South West France,Sweet wine,a0F1X0000005aQTUAY
6340,"Cabernet Sauvignon ""Volcanic Hill""",2640,,United States,California,Red wine,a0F1X0000005aOeUAI
3950,Boggin Anfora,1851,,Italy,Tuscany,Red wine,a0F1X0000005ajyUAA
6398,"Riesling Trocken GG ""Pechstein""",92,,Germany,Pfalz,White wine,a0F1X0000005areUAA
9592,"Côtes du Jura Blanc ""Les Cèdres""",1275,,France,Jura,White wine,a0F1X0000005abSUAQ
4702,"Vin doux Naturel ""Muscat de St-Jean-de-Minervois""",3751,,France,Languedoc-Roussillon,Sweet wine,a0F1X0000005aeiUAA
9584,"Condrieu ""Vernillon""",1559,,France,Rhone,White wine,a0F1X0000005aSlUAI
3952,Malbec,1650,,Argentina,Patagonia,Red wine,a0F1X0000005aibUAA
8452,"Saussignac ""Vendanges d'Autrefois""",3294,,France,South West France,Sweet wine,a0F1X0000005aekUAA
4710,Riesling Trocken,2129,,Germany,Pfalz,White wine,a0F1X0000005aVuUAI
8239,"Barbaresco ""San Stunet""",3234,,Italy,Piemonte,Red wine,a0F1X0000005akHUAQ
8240,"Barbaresco ""Serraboella""",162,,Italy,Piemonte,Red wine,a0F1X0000005aMPUAY
8241,"Barolo ""Cerretta""",1216,,Italy,Piemonte,Red wine,a0F1X0000005aY2UAI
8243,"Barbaresco ""Albesani - Vigna Borgese""",3234,,Italy,Piemonte,Red wine,a0F1X0000005akHUAQ
8244,"Barolo ""Vigna Ped""",363,,Italy,Piemonte,Red wine,a0F1X0000005aNMUAY
8245,"Barolo ""Vigna Pressenda""",363,,Italy,Piemonte,Red wine,a0F1X0000005aNMUAY
8246,"Barolo ""Vigna Sorì Ginestra""",363,,Italy,Piemonte,Red wine,a0F1X0000005aNMUAY
9585,"Etna Bianco ""A'Puddara""",3640,,Italy,Sicily,White wine,a0F1X0000005apZUAQ
4725,Habla de ti...,2135,,Spain,Extremadura,White wine,a0F1X0000005aBRUAY
8435,Corton Grand Cru,2464,,France,Burgundy,Red wine,a0F1X0000005aPiUAI
4408,Flor de Pingus,6,,Spain,Castilla y León,Red wine,a0F1X0000005aVYUAY
8437,Tauzinat l'Hermitage,3286,,France,Bordeaux,Red wine,a0F1X0000005aLvUAI
8438,"Vosne-Romanée 1er Cru ""Les Suchots""",978,,France,Burgundy,Red wine,a0F1X0000005aVeUAI
9993,"Tawny ""DR Port L70""",3810,,Portugal,Douro,Port,a0F1X0000005a8VUAQ
4734,"Savagnin ""Les Marnes""",2019,,France,Jura,White wine,a0F1X0000005ak2UAA
4733,Arbois Savagnin,2139,,France,Jura,White wine,a0F1X0000005aAdUAI
4726,Pale Cream,317,,Spain,Andalucia,Sweet wine,a0F1X0000005aNoUAI
9430,Bourgogne Blanc,3608,,France,Burgundy,White wine,a0F1X0000005acWUAQ
8761,"Pinot Gris Grand Cru ""Vorbourg""",2615,,France,Alsace,White wine,a0F1X0000005akRUAQ
9777,"Syrah ""Raven No. 4""",2170,,United States,California,Red wine,a0F1X0000005aocUAA
4723,Brut Le Mesnil sur Oger,1487,,France,Champagne,Sparkling wine,a0F1X0000005aOOUAY
4413,Montus,2016,,France,South West France,Red wine,a0F1X0000005aKZUAY
4478,"Vosne-Romanée 1er Cru ""En Orveaux""",1466,,France,Burgundy,Red wine,a0F1X0000005aV9UAI
2199,Chevalier-Montrachet Grand Cru,2210,,France,Burgundy,White wine,a0F1X0000005aC0UAI
3955,"Gamay ""Coteaux Bourguignons""",466,,France,Burgundy,Red wine,a0F1X0000005aUSUAY
4731,Cépage Chardonnay,2138,,France,Jura,White wine,a0F1X0000005aYlUAI
4457,"Vintage Reserve ""Parcelle las Fredes""",2036,,France,Languedoc-Roussillon,Sweet wine,a0F1X0000005afzUAA
4458,"Vintage ""Charles Dupuy - Parcelle Cabirou de 1914""",2036,,France,Languedoc-Roussillon,Sweet wine,a0F1X0000005afzUAA
7122,"Colli Tortonesi ""Cortese""",1551,,Italy,Piemonte,White wine,a0F1X0000005aivUAA
6404,"Barolo ""Bricco Fiasco""",2243,,Italy,Piemonte,Red wine,a0F1X0000005aADUAY
8439,"Meursault 1er Cru Blanc ""Clos Richemont""",3287,,France,Burgundy,White wine,a0F1X0000005aSYUAY
4455,Alt.433M,2036,,France,Languedoc-Roussillon,Red wine,a0F1X0000005afzUAA
4456,Vers Le Nord,2036,,France,Languedoc-Roussillon,Red wine,a0F1X0000005afzUAA
4728,Moscato d'Asti,2136,,Italy,Piemonte,Sweet wine,a0F1X0000005ar2UAA
4732,Macvin Blanc,2139,,France,Jura,Sweet wine,a0F1X0000005aAdUAI
4459,Savigny-Les-Beaune 1er Cru,2037,,France,Burgundy,Red wine,a0F1X0000005aRhUAI
7879,Dieulele Riserva,3138,,Italy,Tuscany,Red wine,a0F1X0000005aOjUAI
7880,Montarisiccio,3139,,Italy,Tuscany,Red wine,a0F1X0000005aDhUAI
7881,Broccato,3138,,Italy,Tuscany,Red wine,a0F1X0000005aOjUAI
8445,Calon-Ségur,2621,,France,Bordeaux,Red wine,a0F1X0000005aFqUAI
7882,Bandol,3140,,France,Languedoc-Roussillon,Red wine,a0F1X0000005aQcUAI
7883,Livernano,3141,,Italy,Tuscany,Red wine,a0F1X0000005aeuUAA
7886,Chianti Classico,3143,,Italy,Tuscany,Red wine,a0F1X0000005aDdUAI
9994,"White ""DR Port""",3810,,Portugal,Douro,Port,a0F1X0000005a8VUAQ
7123,"Colli Tortonesi ""Timorasso""",1551,,Italy,Piemonte,White wine,a0F1X0000005aivUAA
7888,Barbaresco Riserva,3145,,Italy,Piemonte,Red wine,a0F1X0000005aprUAA
4754,"Blanc ""Selma de Nin - La Sinia""",2148,,Spain,Catalonia,White wine,a0F1X0000005aiWUAQ
4745,"Riesling Kabinett ""Münsterer Kapellenberg""",2143,,Germany,Nahe,White wine,a0F1X0000005ad5UAA
7890,"Rosso ""Torbido""",3146,,Italy,Piemonte,Red wine,a0F1X0000005aDmUAI
9586,Saint-Péray,1194,,France,Rhone,White wine,a0F1X0000005aXmUAI
7887,Les Gravieres de Marsac,3144,,France,Bordeaux,Red wine,a0F1X0000005aecUAA
7891,"Barolo ""Lazzarito""",122,,Italy,Piemonte,Red wine,a0F1X0000005ar0UAA
4751,"Puligny-Montrachet ""Les Charmes""",2146,,France,Burgundy,White wine,a0F1X0000005aOpUAI
6411,"Vin Doux Naturel ""Rivesaltes""",2654,,France,Languedoc-Roussillon,Sweet wine,a0F1X0000005aUsUAI
7895,"Barolo ""Cannubi San Lorenzo""",1409,,Italy,Piemonte,Red wine,a0F1X0000005aCiUAI
8249,"Barolo ""Serralunga""",1570,,Italy,Piemonte,Red wine,a0F1X0000005aknUAA
8443,d'Aiguilhe,3289,,France,Bordeaux,Red wine,a0F1X0000005aGTUAY
6408,Ater Noir,2652,,France,Languedoc-Roussillon,Red wine,a0F1X0000005aV4UAI
4471,"Vosne-Romanée ""Aux Réas""",2042,,France,Burgundy,Red wine,a0F1X0000005aOmUAI
9431,Chorey-Les-Beaune,3030,,France,Burgundy,Red wine,a0F1X0000005aTjUAI
8762,"Crozes-Hermitage ""Les Hauts du Fief""",3394,,France,Rhone,Red wine,a0F1X0000005aEQUAY
8763,"Chateauneuf-du-Pape Réserve Sixtine ""Cuvée du Vatican""",3391,,France,Rhone,Red wine,a0F1X0000005aOkUAI
8446,Larcis Ducasse,3290,,France,Bordeaux,Red wine,a0F1X0000005aJQUAY
7889,"Clos de Vougeot Grand Cru ""Vieilles Vignes""",1958,,France,Burgundy,Red wine,a0F1X0000005aP3UAI
8444,Malescot St. Exupery,1319,,France,Bordeaux,Red wine,a0F1X0000005aKHUAY
4475,"Chambolle-Musigny ""Les Combottes""",1225,,France,Burgundy,Red wine,a0F1X0000005aSVUAY
7896,"Barolo ""Cannubi""",1579,,Italy,Piemonte,Red wine,a0F1X0000005al3UAA
9587,Crozes-Hermitage Blanc,3641,,France,Rhone,White wine,a0F1X0000005amOUAQ
4484,Vacqueyras Réserve,2044,,France,Rhone,Red wine,a0F1X0000005aHOUAY
7807,"Amarone della Valpolicella ""Monte Lodoletta""",17,,Italy,Veneto,Red wine,a0F1X0000005aNyUAI
9132,Les Hauts de Smith Blanc,485,,France,Bordeaux,White wine,a0F1X0000005aLnUAI
9995,"Marsala Superiore Riserva ""ACI""",3688,,Italy,Sicily,Sweet wine,a0F1X0000005aDBUAY
4787,"Saumur ""La Nompareille""",2160,,France,Loire,White wine,a0F1X0000005aC1UAI
4801,"Riesling ""SL""",469,,Germany,Mosel,White wine,a0F1X0000005ao5UAA
6413,"Meursault ""Les Tessons""",1682,,France,Burgundy,White wine,a0F1X0000005aCOUAY
10315,"Brut ""Véhémence""",3919,,France,Champagne,Sparkling wine,a0F1X0000005a9NUAQ
4791,"Vintage ""Grand Vintage""",939,,France,Champagne,Sparkling wine,a0F1X0000005ahXUAQ
9594,"Savagnin ""En Quatre Vis""",3409,,France,Jura,White wine,a0F1X0000005aRNUAY
4785,"Rully 1er Cru ""Clos St. Jacques""",2158,,France,Burgundy,White wine,a0F1X0000005aQbUAI
4797,"Pinot Noir Grand 1er Cru ""Puits d'Or""",2163,,Luxembourg,Luxembourg,White wine,a0F1X0000005aTkUAI
4798,"Givry 1er Cru ""En Veau""",904,,France,Burgundy,White wine,a0F1X0000005aT6UAI
8766,"Menetou-Salon ""Éxilé""",1639,,France,Loire,Red wine,a0F1X0000005aerUAA
8765,"Blanc ""Éxilé""",1639,,France,Loire,White wine,a0F1X0000005aerUAA
7808,"Rioja ""Cirsion""",1533,,Spain,Rioja,Red wine,a0F1X0000005aBgUAI
4485,"Chateauneuf-du-Pape ""Hommage a J. Perrin""",1082,,France,Rhone,Red wine,a0F1X0000005aGcUAI
4796,Bastingage,2162,,France,Loire,White wine,a0F1X0000005aMfUAI
4800,Ephata,2162,,France,Loire,White wine,a0F1X0000005aMfUAI
7125,Pompette,2909,,France,Rhone,Red wine,a0F1X0000005aPtUAI
10316,"Pinot Noir ""Cuvée Max""",3920,,Germany,Rheingau,Red wine,a0F1X0000005aA6UAI
9588,"Crozes-Hermitage Blanc ""Les Blanc des Baties""",3641,,France,Rhone,White wine,a0F1X0000005amOUAQ
9780,"Cabernet Sauvignon ""Washington""",3444,,United States,Washington,Red wine,a0F1X0000005alYUAQ
4851,"Chardonnay ""Moutere""",2175,,New Zealand,Nelson,White wine,a0F1X0000005aiMUAQ
8767,"Barolo ""Sotto Castello""",562,,Italy,Piemonte,Red wine,a0F1X0000005aeEUAQ
4847,"Puligny-Montrachet ""Voitte""",3350,,France,Burgundy,White wine,a0F1X0000005aY5UAI
4823,"Brut ""Mesnil sur Oger""",1487,,France,Champagne,Sparkling wine,a0F1X0000005aOOUAY
9137,"Brunello di Montalcino ""Uccelliera""",3499,,Italy,Tuscany,Red wine,a0F1X0000005a9HUAQ
9138,Benjamin de Pontet,2560,,France,Bordeaux,Red wine,a0F1X0000005aL9UAI
4815,Macon-Verze,1168,,France,Burgundy,White wine,a0F1X0000005aTWUAY
8455,"Ruby Vintage Port ""Silval""",1663,,Portugal,Douro,Port,a0F1X0000005aleUAA
4827,"Riesling Grand Cru ""Schoenenbourg""",1752,,France,Alsace,White wine,a0F1X0000005aOnUAI
4828,"Riesling Grand Cru ""Osterberg""",1752,,France,Alsace,White wine,a0F1X0000005aOnUAI
9135,"Riesling Spätlese ""Halenberg""",1578,,Germany,Nahe,White wine,a0F1X0000005aWQUAY
4822,Brut Rosé de Saignée,676,,France,Champagne,Sparkling wine,a0F1X0000005adjUAA
