Id	Name	ProducerId	Appellation	Country	Region	WineType
10433	Lirac "Eric Pfifferling"	3958		France	Rhone	Red wine
9630	Ventoux "Chais du Grillon"	3663		France	Rhone	Red wine
8650	Meursault "Luchets"	2041		France	Burgundy	White wine
10000	Bourgogne "Les Violettes"	2412		France	Burgundy	White wine
10425	Givry 1er Cru "Clos Charlé"	3953		France	Burgundy	Red wine
3083	Bolgheri Superiore "L'Alberello"	1494		Italy	Tuscany	Red wine
2560	Mahé & Ribo	1305		Australia	South Australia	Red wine
9086	Brunello di Montalcino Riserva "Soldera"	3481		Italy	Tuscany	Red wine
86	Saint-Aubin	443		France	Burgundy	Red wine
9464	Ladoix 1er Cru "La Corvée"	456		France	Burgundy	Red wine
10065	Vino Rosso IGT - Terre Siciliane "Petrosa"	3843		Italy	Sicily	Red wine
6291	Fleur de Pedesclaux	3737		France	Bordeaux	Red wine
4135	Sangiovese "Montecucco"	1540		Italy	Tuscany	Red wine
3366	Las Flors	971		France	Languedoc-Roussillon	Red wine
9636	Villa Bucci Riserva	3668		Italy	Marche	White wine
4137	Bourgogne Vezelay	1888		France	Burgundy	White wine
2041	"Z"	1053		South Africa	Western Cape	Red wine
3464	Citran	287		France	Bordeaux	Red wine
912	Aalto PS	385		Spain	Castilla y León	Red wine
2163	Beaune Avaux 1er Cru 	2210		France	Burgundy	Red wine
6468	Barolo "Monvigliero"	2666		Italy	Piemonte	Red wine
5199	Riesling	617		Germany	Mosel	White wine
4790	Tawny Colheita Port	89		Portugal	Douro	Port
2359	Puligny-Montrachet 1er Cru "Clavoillon"	1168		France	Burgundy	White wine
5884	Crozes-Hermitage	2480		France	Burgundy	Red wine
606	Barolo "Serralunga d'Alba"	349		Italy	Piemonte	Red wine
1419	Riesling Trocken GG "Grainhübel"	92		Germany	Pfalz	White wine
3015	Riesling "Beer Geek"	592		Denmark	Denmark	White wine
9266	Brut Rosé	1280		France	Champagne	Sparkling wine
9146	Meursault "Les Grands Charrons"	3504		France	Burgundy	White wine
2272	Beaune	1177		France	Burgundy	Red wine
10340	Barolo "Le Coste di Monforte"	3208		Italy	Piemonte	Red wine
10349	Gevrey-Chambertin "Vieilles Vignes"	3932		France	Burgundy	Red wine
7548	Barbaresco "Bric Balin"	3014		Italy	Piemonte	Red wine
2209	Faurie de Souchard	1149		France	Bordeaux	Red wine
4637	Vintage "La Grande Dame by Riva"	315		France	Champagne	Sparkling wine
4575	Chablis "Vieilles Vignes"	2066		France	Burgundy	White wine
7975	Bourgogne "Cuvée du Pinson"	1912		France	Burgundy	Red wine
4198	Riesling Trocken "Westhofen Morstein"	95		Germany	Rheinhessen	White wine
10445	Cabernet Sauvignon "G. B. Crane Vineyard"	3961		United States	California	Red wine
5746	Chateauneuf-du-Pape "Cuvée Impériale"	3386		France	Rhone	Red wine
226	Riesling GG "Uhlen R"	785		Germany	Mosel	White wine
6760	Muscadet Sevre et Maine "Gneiss"	42		France	Loire	White wine
1988	Chardonnay "Les Boutonniers"	992		France	Jura	White wine
3298	AN/2	1854		Spain	Balearic Islands	Red wine
8697	Nuits-Saint-Georges 1er Cru "Les Boudots"	1224		France	Burgundy	Red wine
8515	Calon	3326		France	Bordeaux	Red wine
4050	Ermitage Blanc "Le Méal" 	375		France	Rhone	White wine
1158	Bourgogne Blanc "Aligoté"	658		France	Burgundy	White wine
5203	Vintage "Grand Brut"	1324		France	Champagne	Sparkling wine
10352	Pinot Gris Grand Cru "Eichberg"	3933		France	Alsace	White wine
9340	Corton-Charlemagne Grand Cru	3595		France	Burgundy	White wine
2214	Taurasi "Vigna Macchia dei Goti"	1153		Italy	Campania	Red wine
5940	The Foundry Grenache Blanc	2507		South Africa	Western Cape	White wine
7929	L'Excellence	3156		France	South West France	Red wine
4164	Etna Rosso "San Lorenzo"	1938		Italy	Sicily	Red wine
3466	Durello Sui Lieviti "Sotocá"	1659		Italy	Veneto	White wine
2949	Gigondas Prestiges des Hautes Garrigues	969		France	Rhone	Red wine
10185	Clos Saint Denis Grand Cru "Cuvée Vieilles Vignes"	3875		France	Burgundy	Red wine
2580	Miravalle - Alba - Chevalier	1315		United States	California	Red wine
4206	Riesling Auslese "Erdener Treppchen"	605		Germany	Mosel	White wine
9701	Chablis 1er Cru "Vaillons"	3697		France	Burgundy	White wine
1856	Riesling Auslese "Westhofen Morstein"	95		Germany	Rheinhessen	Sweet wine
3723	Riesling Grand Cru "Altenberg de Bergheim"	1754		France	Alsace	White wine
4585	Nemo Vigneto "Il Mulino"	1268		Italy	Tuscany	Red wine
10415	Cabernet Sauvignon "Domaine Eden"	3228		United States	California	Red wine
6019	Vintage Grand Cru "Maxime"	1325		France	Champagne	Sparkling wine
10307	Barolo "Parafada"	1498		Italy	Piemonte	Red wine
8583	Les Muriers	3349		France	Vin de France	Red wine
6466	Grande Sendrée	2665		France	Champagne	Sparkling wine
7438	Bourbon County	2995		United States	Beer & Spirits	Others
1538	Barbaresco "Ronchi"	810		Italy	Piemonte	Red wine
5464	Barolo La Morra	98		Italy	Piemonte	Red wine
4945	Grands Echezeaux Grand Cru	1224		France	Burgundy	Red wine
4566	Rivers-Marie	2062		United States	California	Red wine
9825	Cotes du Rhone	2663		France	Rhone	Red wine
1356	Tokaji "Forditas"	742		Hungary	Tokaj	Sweet wine
3006	Pinotage "Southern Right"	1464		South Africa	Western Cape	Red wine
8066	Barolo "San Giuseppe"	3208		Italy	Piemonte	Red wine
7966	Ermitage Rouge "Ex-Voto"	346		France	Rhone	Red wine
9248	Crémant "Sélection Goutte d'Or"	3553		France	Loire	Sparkling wine
5076	Barde-Haut	2228		France	Bordeaux	Red wine
73	Vintage "P2"	1187		France	Champagne	Sparkling wine
10277	Trousseau "Messagelin"	3910		France	Jura	Red wine
851	Brut Blanc de Blancs Grand Cru "Substance"	2087		France	Champagne	Sparkling wine
3589	Camartina	1169		Italy	Tuscany	Red wine
9286	Grand Reserva Blend	3566		Chile	Maipo Valley	Red wine
3287	Nero Né	1585		Italy	Campania	Red wine
9369	Chardonnay "Mt. Eden Clone"	3600		United States	Oregon	White wine
6177	La Dominique	2558		France	Bordeaux	Red wine
3819	Barolo Casteletto	1800		Italy	Piemonte	Red wine
9585	Etna Bianco "A'Puddara"	3640		Italy	Sicily	White wine
3984	Anthonic	1868		France	Bordeaux	Red wine
9726	Cabernet Franc Old Vines "Hacedor de Mundos"	3710		Chile	Maule Valley	Red wine
6014	Vintage Extra Brut "Cuveé Robert Fleury"	600		France	Champagne	Sparkling wine
5411	Blåbær Lambic	2341		United States	Beer & Spirits	Others
2413	Nuits-Saint-Georges 1er Cru "Clos des Argillières"	466		France	Burgundy	Red wine
7890	Rosso "Torbido"	3146		Italy	Piemonte	Red wine
10301	Vintage Grand Cru "Fut De Chene"	764		France	Champagne	Sparkling wine
4457	Vintage Reserve "Parcelle las Fredes"	2036		France	Languedoc-Roussillon	Sweet wine
6398	Riesling Trocken GG "Pechstein"	92		Germany	Pfalz	White wine
1212	Cabernet Sauvignon "Estate Reserve"	684		United States	California	Red wine
9808	La Petite Eglise	772		France	Bordeaux	Red wine
9575	Rosso di Montalcino "La Cerbaiola"	1327		Italy	Tuscany	Red wine
6460	Cornas	2663		France	Rhone	Red wine
8977	Fleurie	3455		France	Burgundy	Red wine
1582	Muscat	235		France	Alsace	White wine
91	Blanc "Les Grés"	22		France	Vin de Pays	White wine
10431	Tokaji Aszù "La Maison Jaune"	3957		Hungary	Tokaj	Sweet wine
9730	Secreto "Ribera Del Duero"	3713		Spain	Castilla y León	Red wine
6186	La Lagune	1145		France	Bordeaux	Red wine
5332	Barolo "Borzoni"	2119		Italy	Piemonte	Red wine
2517	Vino Nobile di Montepulciano "Asinone"	362		Italy	Tuscany	Red wine
1982	Vintage Blanc de Blancs Grand Cru "Mes Vieilles Vignes"	1024		France	Champagne	Sparkling wine
6040	Brut Reserve	2536		France	Champagne	Sparkling wine
6581	Ladoix 1er Cru "Les Basses Mourottes"	2717		France	Burgundy	Red wine
10098	Arbois Vin Jaune	2138		France	Jura	White wine
1251	Cotes-du-Rhone "Les Quartz"	1244		France	Rhone	Red wine
9222	Luce della Vite	2260		Italy	Tuscany	Red wine
4557	Gigondas "Le Claux"	1490		France	Rhone	Red wine
4624	Montrachet Grand Cru	2239		France	Burgundy	White wine
6381	Vecina	2646		United States	California	Red wine
5418	Brut Blanc de Blancs "Prestige"	755		France	Champagne	Sparkling wine
10239	Vintage Blanc de Blancs Grand Cru "Pur Avize"	516		France	Champagne	Sparkling wine
9769	Volnay 1er Cru "Les Santenots"	816		France	Burgundy	Red wine
4260	Bourgogne Rouge "Cuvée Auguste"	1960		France	Burgundy	Red wine
1364	Amarone	748		Italy	Veneto	Red wine
8963	Chardonnay "Los Alamos Vineyard"	3449		United States	California	White wine
3807	Massimo Unico "Special Edition"	1794		Italy	Tuscany	Red wine
6055	Riesling Auslese "Brauneberger Juffer"	2544		Germany	Mosel	White wine
2744	Blanc de Blancs Grand Cru	688		France	Champagne	Sparkling wine
8775	Vintage Grand Cru "Cuvée Vieilles Vignes"	3397		France	Champagne	Sparkling wine
5071	Chevalier Blanc	1321		France	Bordeaux	White wine
9780	Cabernet Sauvignon "Washington"	3444		United States	Washington	Red wine
3765	Zinfandel "Why Not?!"	1642		Italy	Puglia	Red wine
5194	Extra Brut La Croix Joly	2168		France	Champagne	Sparkling wine
5714	Romanée-Saint-Vivant Grand Cru	2239		France	Burgundy	Red wine
7126	NoVice	2909		France	Rhone	Red wine
3438	Barbaresco "Ovello"	2956		Italy	Piemonte	Red wine
3962	Riesling Trocken GG "Kirchspiel"	946		Germany	Rheinhessen	White wine
8051	Priorat "Les Tosses"	1180		Spain	Catalonia	Red wine
6143	Vinho Regional Alentejano	2572		Portugal	Alentejo	Red wine
8794	Trousseau	3409		France	Jura	Red wine
3931	Barolo Riserva "Broglio"	376		Italy	Piemonte	Red wine
6056	Riesling Auslese "Bernkasteler Badstube"	2545		Germany	Mosel	White wine
10222	Vintage Extra Brut Blanc de Blancs 1er Cru "Parcellaire Chaillots-Hautes Vignes - Cuvée Limitée"	3895		France	Champagne	Sparkling wine
8924	Chardonnay Trocken	2728		Germany	Baden	White wine
10078	Shiraz "The Standish"	3853		Australia	South Australia	Red wine
10401	Côtes du Jura Savagnin "Clos Champ Bernard"	1275		France	Jura	White wine
9158	Chateauneuf-du-Pape "Cinsault"	12		France	Rhone	Red wine
6579	Barolo "Cannubi"	120		Italy	Piemonte	Red wine
1764	Riesling Auslese "Neumagener Rosengärtchen"	914		Germany	Mosel	White wine
3102	Vintage "DIZY - Corne Bautray"	756		France	Champagne	Sparkling wine
9656	Chambolle-Musigny 1er Cru "Les Cras"	2199		France	Burgundy	Red wine
1545	Cabernet Sauvignon	814		United States	California	Red wine
3213	Montefalco Sagrantino "Colpetrone"	1554		Italy	Umbria	Red wine
9354	Vintage Blanc de Blancs Grand Cru	3596		France	Champagne	Sparkling wine
7553	Valpolicella	65		Italy	Veneto	Red wine
2765	Barbera d'Asti Superiore "Bionzo"	3235		Italy	Piemonte	Red wine
6075	Vintage Grand Cru Blanc de Blancs	1518		France	Champagne	Sparkling wine
5807	Ruby LBV Port	309		Portugal	Douro	Port
1536	Crozes-Hermitage "Cap Nord"	808		France	Rhone	Red wine
3336	Crozes-Hermitage "Vieilles Vignes"	1605		France	Rhone	Red wine
1868	Vino della Pace "Bertini"	963		Italy	Friuli-Venezia Giulia	Red wine
4769	Pinot Noir "A Bastard Tongue"	2154		United States	California	Red wine
2505	Chardonnay "Prety"	1282		France	Burgundy	White wine
2542	Solaia 	180		Italy	Tuscany	Red wine
6282	Bourgogne	2018		France	Burgundy	Red wine
10019	Nuits-Saint-Georges "Les Fleurières"	454		France	Burgundy	Red wine
8781	Mercurey 1er Cru "Les Chassiere"	3401		France	Burgundy	Red wine
6731	Mavrud "Noble"	2761		Bulgaria	Bulgaria	Sweet wine
8767	Barolo "Sotto Castello"	562		Italy	Piemonte	Red wine
9591	Côtes du Jura Blanc "La Pelerine"	1275		France	Jura	White wine
3755	Azul Reserva	1769		Argentina	Mendoza	Red wine
3289	Barbera d'Asti "Costamiole"	1018		Italy	Piemonte	Red wine
3820	Barolo "Ascheri"	1801		Italy	Piemonte	Red wine
849	Chambolle-Musigny 1er Cru	482		France	Burgundy	Red wine
1805	Cabernet Franc "Les Varennes du Grand Clos"	937		France	Loire	Red wine
6022	Oscar Tobia Reserva	2531		Spain	Rioja	Red wine
2972	Verdelho "The Violinist"	75		Australia	South Australia	White wine
1798	Côtes-du-Rhône "Cuvée Tradition"	932		France	Rhone	Red wine
8370	Vosne-Romanée 1er Cru "Les Beaux Monts"	849		France	Burgundy	Red wine
9680	Barolo "Ravera de Monforte"	1060		Italy	Piemonte	Red wine
2103	Riesling Auslese "Altenberg"	832		Germany	Mosel	White wine
3285	Côte-Rotie "La Mordorée"	375		France	Rhone	Red wine
8865	Charmes-Chambertin Grand Cru	80		France	Burgundy	Red wine
5772	Cabernet Sauvignon "Puente Alto Vineyard"	558		Chile	Maipo Valley	Red wine
10414	Cabernet Sauvignon "Horse Heaven Hills - Canoe Ridge Estate"	3949		United States	Washington	Red wine
8702	Arbois Blanc "Expression du Terroir"	3199		France	Jura	White wine
381	Mount Edelstone	206		Australia	South Australia	Red wine
9306	Bel-Air La Royère	3582		France	Bordeaux	Red wine
5235	Vosne Romanee 1er Cru "Aux Malconsorts"	818		France	Burgundy	Red wine
7992	La Croisette	2359		France	Champagne	Sparkling wine
2682	Côte-Rôtie "Chateau d'Ampuis"	346		France	Rhone	Red wine
7783	Chassagne-Montrachet 1er Cru "Clos Saint-Jean"	3108		France	Burgundy	Red wine
9120	Proprietor's Blend "Mountain Cuvée"	3493		United States	California	Red wine
915	Friolaro Reserva "Il Fondatore"	522		Italy	Veneto	Red wine
3981	Syrah "Rapel Valley"	1866		Chile	Rapel Valley	Red wine
10048	Riesling Feinherb	3834		Germany	Mosel	White wine
1185	Porrera "Nit de Nin"	2148		Spain	Catalonia	Red wine
4543	Pinot Gris "Classic"	261		France	Alsace	White wine
9529	Vintage Brut "Cuvée des Enchanteleurs"	1264		France	Champagne	Sparkling wine
9427	Mâcon-Lugny "Les Charmes"	3607		France	Burgundy	White wine
7194	Tawny Colheita Port "Single Harvest"	301		Portugal	Douro	Port
3243	Percarlo	995		Italy	Tuscany	Red wine
1927	Pinot Noir "Treinta Y Dos"	999		Argentina	Patagonia	Red wine
7125	Pompette	2909		France	Rhone	Red wine
3918	Pinot Noir "Précoce - Koloss"	1838		Germany	Rheingau	Red wine
9442	Chambolle-Musigny 1er Cru "Les Charmes"	2053		France	Burgundy	Red wine
10458	Espérance de Trotanoy	2263		France	Bordeaux	Red wine
8243	Barbaresco "Albesani - Vigna Borgese"	3234		Italy	Piemonte	Red wine
10224	Corton Grand Cru "La Vigne du Roi"	293		France	Burgundy	Red wine
4079	Barsac "L'Extravagant de Doisy-Daëne"	2142		France	Sauternes	Sweet wine
4971	Pinot Gris "Trottacker"	1748		France	Alsace	White wine
8649	Meursault "Tillets"	2041		France	Burgundy	White wine
9619	Santenay 1er Cru "Gravières"	3655		France	Burgundy	Red wine
7518	Extra Brut "Cuvée 739"	756		France	Champagne	Sparkling wine
2954	Gènesi Varietal "Vinyes Velles de Carinyena"	1439		Spain	Catalonia	Red wine
6268	Syrah "Stock"	2170		United States	California	Red wine
2790	Vosne-Romanée 1er Cru "Aux Brulées"	1381		France	Burgundy	Red wine
10295	Pinot Noir "La Cabane"	992		France	Jura	Red wine
6734	Vinica	2761		Bulgaria	Bulgaria	Red wine
2943	Vosne-Romanée 1er Cru "Aux Malconsorts"	1356		France	Burgundy	Red wine
2927	Ermitage Rouge "Le Pavillon"	375		France	Rhone	Red wine
10155	Rully 1er Cru "Vauvry"	1807		France	Burgundy	White wine
3115	Rioja "Crianza"	1506		Spain	Rioja	Red wine
613	Moonologue	336		France	Vin de France	Red wine
2708	Puligny-Montrachet 1er Cru "Les Combettes"	1168		France	Burgundy	White wine
5396	Grüner Veltliner Reserve "Ried Renner"	833		Austria	Kamptal	White wine
3587	Brunello di Montalcino "Poggio al Granchio"	629		Italy	Tuscany	Red wine
1966	Meursault "Meursault du Chateau"	1020		France	Burgundy	White wine
4403	Toro "Almirez"	1179		Spain	Castilla y León	Red wine
9614	Pic Saint Loup "Happy Culteur"	1726		France	Languedoc-Roussillon	Red wine
9288	Merlot "Family Reserve"	3568		Canada	Ontario	Red wine
6303	Bourgogne "Passetoutgrain"	2018		France	Burgundy	Red wine
5167	Grande Arche "Cuvée Millesimee"	3881		France	Bordeaux	Red wine
5935	Brut Blanc de Blancs	833		Austria	Kamptal	Sparkling wine
2643	Vintage "007 Edition"	762		France	Champagne	Sparkling wine
9254	Cabernet Sauvignon "J. Leducq"	3542		United States	California	Red wine
615	Barolo "Bussia Colonnello"	438		Italy	Piemonte	Red wine
5336	Cerise Vineyard	2307		United States	California	Red wine
8444	Malescot St. Exupery	1319		France	Bordeaux	Red wine
8992	Giscours	1252		France	Bordeaux	Red wine
3554	Spätburgunder "R - Schlossberg"	1474		Germany	Baden	Red wine
3952	Malbec	1650		Argentina	Patagonia	Red wine
5383	Bourgogne Hautes-Cotes de Nuits	2042		France	Burgundy	Red wine
1537	Grande Serene	809		France	Languedoc-Roussillon	Red wine
6944	Tinto de Tiza "Eggo"	2855		Argentina	Mendoza	Red wine
9368	Gouges "Zivo Vineyard"	3599		United States	Oregon	White wine
8278	Chablis 1er Cru "Monts Mains"	2275		France	Burgundy	White wine
1154	Riesling "Scharzhof"	654		Germany	Mosel	White wine
9527	Brut "Cuvée Grand Siecle" 	2549		France	Champagne	Sparkling wine
1080	Riesling Trocken "Schiefferstein"	613		Germany	Mosel	White wine
1580	Grüner Veltliner Reserve "Tradition"	833		Austria	Kamptal	White wine
3813	Cabernet Sauvignon "Earthquake"	1742		United States	California	Red wine
7226	Rosso del Gnemiz	2540		Italy	Friuli-Venezia Giulia	Red wine
5531	Boyd-Cantenac	2365		France	Bordeaux	Red wine
2422	Rully 1er Cru 	1168		France	Burgundy	White wine
4420	Meursault	1374		France	Burgundy	White wine
10460	Barolo "Bricat"	1157		Italy	Piemonte	Red wine
688	Amarone della Valpolicella Classico	409		Italy	Veneto	Red wine
10371	Valpolicella Ripasso "Selezione di Famiglia	1771		Italy	Veneto	Red wine
8071	Rioja "El Regalo"	3211		Spain	Rioja	Red wine
2221	Rosso di Toscana "Il Chiuso"	1156		Italy	Tuscany	Red wine
1485	Grande Cuvée	3		France	Champagne	Sparkling wine
5173	GR-174	2257		Spain	Catalonia	Red wine
9740	Ruby LBV Fortified Wine "l'Ormarins Cape"	3718		South Africa	Western Cape	Sweet wine
3192	Bonnes Mares Grand Cru	1339		France	Burgundy	Red wine
8526	Vina Andrea Grand Reserva	3335		Spain	Rioja	Red wine
9967	Brut "Méthode Traditionnelle"	2014		France	Alsace	Sparkling wine
3577	Rosso "Oreno"	538		Italy	Tuscany	Red wine
8464	Brut Rosé Impérial	939		France	Champagne	Sparkling wine
4327	Cigalus	1980		France	Languedoc-Roussillon	White wine
4276	Lamarque	1968		France	Bordeaux	Red wine
5861	Ruby LBV Port "Extra Selected"	268		Portugal	Douro	Port
8603	Puligny-Montrachet 1er Cru "Les Reuchaux"	3350		France	Burgundy	White wine
1654	Barolo "Bricco delle Viole"	389		Italy	Piemonte	Red wine
8952	Pinot Noir "Ryan"	3445		United States	California	Red wine
5004	Riesling Trocken GG "Reiterpfad"	2219		Germany	Pfalz	White wine
7045	Borovitza Morio Musticat	2770		Bulgaria	Bulgaria	White wine
10404	Nuits-Saint-Georges 1er Cru "Vieilles Vignes"	466		France	Burgundy	Red wine
4949	Clos de la Roche Grand Cru	2206		France	Burgundy	Red wine
1003	Cuvée Pierre Etienne	574		France	Loire	Sparkling wine
9078	Vinho Tinto "Pintas"	594		Portugal	Douro	Red wine
6462	Savennières "Clos du Papillon"	2328		France	Loire	White wine
3996	Brut "Cuvée 735"	756		France	Champagne	Sparkling wine
9352	Bianco "Oslavje"	1562		Italy	Friuli-Venezia Giulia	White wine
7854	Shiraz Cabernet "Enchanted Path"	75		Australia	South Australia	Red wine
303	Montesodi "Castello di Nipozzano"	2260		Italy	Tuscany	Red wine
7943	Riesling Spätlese "Graacher Domprobst"	1286		Germany	Mosel	White wine
4264	Nuits-St-Georges "Les Lavières"	849		France	Burgundy	Red wine
8366	Bolgheri Superiore "Sapaio"	59		Italy	Tuscany	Red wine
8115	Caronne St. Gemme	3225		France	Bordeaux	Red wine
3860	Barolo "Ginestra Casa Maté"	846		Italy	Piemonte	Red wine
9299	Late Harvest Semilon "Crepuscule"	3575		United States	California	Sweet wine
3770	Brunello di Montalcino "Vendemmia"	1778		Italy	Tuscany	Red wine
9224	Chardonnay "The Messenger - Il Postino"	3541		United States	California	White wine
9554	Block B	3632		United States	California	Red wine
4824	Brut Souverain	1264		France	Champagne	Sparkling wine
3861	d'Alceo	1816		Italy	Tuscany	Red wine
5205	La Fleur de Rocheyron	2270		France	Bordeaux	Red wine
10362	Côte de Beaune-Villages	265		France	Burgundy	Red wine
9561	Shiraz Viognier "The Laughing Magpie"	191		Australia	South Australia	Red wine
4111	Vintage Rosé "Oenotheque"	1187		France	Champagne	Sparkling wine
4473	Bienvenues-Batard-Montrachet Grand Cru	1168		France	Burgundy	White wine
2660	Barsac 1er Cru Classé	1329		France	Sauternes	Sweet wine
5064	Nuits-Saint-Georges "Les Saint-Georges"	896		France	Burgundy	Red wine
3330	Godolphin	197		Australia	South Australia	Red wine
3845	Saint-Aubin 1er Cru "Chateniére"	1807		France	Burgundy	White wine
9074	Mani's Special Gløgg	3478		Portugal	Douro	Sweet wine
9657	Chambolle-Musigny 1er Cru "Les Véroilles"	2199		France	Burgundy	Red wine
